route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"1580","25","143E","JNAMBA143","E - Pto. Nuevo x Unanué - Villa Celina: a Villa Celina",3
"1582","25","143F","JNAMBA143","F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: a Tapiales",3
"1583","25","143F","JNAMBA143","F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz",3
"1585","25","143G","JNAMBA143","G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a G - Pto. Nuevo x Soldado Juan Rava",3
"1584","25","143G","JNAMBA143","G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a Villa Celina",3
"1851","516","145A","JNAMBA145","Pza. Italia - Villa Albertina: a Pza. Italia",3
"1850","516","145A","JNAMBA145","Pza. Italia - Villa Albertina: a Villa Albertina",3
"1853","516","145B","JNAMBA145","Pza. Italia x Bº Gral. Savio - Villa Albertina: a Pza. Italia x B° Gral. Savio",3
"1852","516","145B","JNAMBA145","Pza. Italia x Bº Gral. Savio - Villa Albertina: a Villa Albertina",3
"1855","516","145C","JNAMBA145","Pza. Italia - Mercado Central: a Pza. Italia",3
"1854","516","145C","JNAMBA145","Pza. Italia - Mercado Central: a Villa Celina",3
"91","23","146A","JNAMBA146","Ciudadela - Correo Central: a Ciudadela",3
"92","23","146A","JNAMBA146","Ciudadela - Correo Central: a Correo Central",3
"1612","23","146B","JNAMBA146","Correo Central - Ciudadela: a Ciudadela",3
"1613","23","146B","JNAMBA146","Correo Central - Ciudadela: a Correo Central",3
"1633","63","148A","JNAMBA148","Pza. Constitución - Cementerio Fcio. Varela: a Constitución",3
"1632","63","148A","JNAMBA148","Pza. Constitución - Cementerio Fcio. Varela: C - Cementerio",3
"1635","63","148B","JNAMBA148","Pza. Constitución - Paraje el Tropezon: a Constitución",3
"1634","63","148B","JNAMBA148","Pza. Constitución - Paraje el Tropezon: C - Capilla",3
"1637","63","148C","JNAMBA148","Pza. Constitución - Paraje El Alpino: a Constitución",3
"1636","63","148C","JNAMBA148","Pza. Constitución - Paraje El Alpino: C - Alpino",3
"316","63","148D","JNAMBA148","Pza. Constitución - Thevenet y RP 36: a Constitución",3
"315","63","148D","JNAMBA148","Pza. Constitución - Thevenet y RP 36: H - V. del Plata",3
"1639","63","148E","JNAMBA148","Pza. Constitución - Del Campo y Av. Fcio. Varela: a Constitución",3
"1638","63","148E","JNAMBA148","Pza. Constitución - Del Campo y Av. Fcio. Varela: B - Jalón",3
"1643","63","148F","JNAMBA148","Pza. Constitución - Dardo Rocha y Lavalle: a Constitución",3
"1642","63","148F","JNAMBA148","Pza. Constitución - Dardo Rocha y Lavalle: B - Acceso",3
"1641","63","148G","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x 844): a Constitución",3
"1640","63","148G","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x 844): E x 844",3
"1647","63","148H","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Monteverde): a Constitución",3
"1646","63","148H","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Monteverde): F x Monteverde",3
"1649","63","148I","JNAMBA148","Pza. Constitución - Av. Donato Alvarez y Monteverde: a Constitución",3
"1648","63","148I","JNAMBA148","Pza. Constitución - Av. Donato Alvarez y Monteverde: G x San Martí­n",3
"1651","63","148J","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Pasco): a Constitución",3
"1650","63","148J","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Pasco): I x Pasco",3
"1840","4","150A","JNAMBA150","Villa Madero - Htal. Ferroviario Ramal Aeronáutico: a Lugano I y II Pompeya x Htal. Aeronáutico",3
"1841","4","150A","JNAMBA150","Villa Madero - Htal. Ferroviario Ramal Aeronáutico: a Retiro Tribunales x Htal. Aeronáutico",3
"1899","4","150B","JNAMBA150","Villa Madero - Htal. Ferroviario Est. Saenz: a Lugano I y II Pompeya x Est. Saenz",3
"1900","4","150B","JNAMBA150","Villa Madero - Htal. Ferroviario Est. Saenz: a Retiro Tribunales x Est. Saenz",3
"1856","8","151A","JNAMBA151","Pza. Constitución - Est. de Transf. Vicente López: a Pte. Saavedra",3
"1857","8","151A","JNAMBA151","Pza. Constitución - Est. de Transf. Vicente López: a Pza. Constitución",3
"100","20","152A","JNAMBA152","La Boca - Olivos: A - a La Boca",3
"99","20","152A","JNAMBA152","La Boca - Olivos: A - a Olivos",3
"1618","20","152B","JNAMBA152","La Boca - Est. Bartolome Mitre: B - a Est. Mitre",3
"1619","20","152B","JNAMBA152","La Boca - Est. Bartolome Mitre: B - a La Boca",3
"255","20","152C","JNAMBA152","Expreso - La Boca - Olivos: C - Semirapido x Autop. a La Boca",3
"254","20","152C","JNAMBA152","Expreso - La Boca - Olivos: C - Semirapido x Autop. a Olivos",3
"1468","82","153A","JNAMBA153","Est. Liniers - Av. Bella Vista y Medina: a B° Nuevo",3
"813","83","154A","JNAMBA154","Pza. Constitución - Est. Lanus: a Est. Lanus",3
"812","83","154A","JNAMBA154","Pza. Constitución - Est. Lanus: a Pza. Constitución",3
"555","31","158A","JNAMBA158","Nueva Pompeya - Lanus: a Est. Lanus",3
"556","31","158A","JNAMBA158","Nueva Pompeya - Lanus: a Nueva Pompeya",3
"1702","72","159A","JNAMBA159","CCK - Rotonda J. María Gutierrez: L (Azul) Alpargatas",3
"1703","72","159A","JNAMBA159","CCK - Rotonda J. María Gutierrez: L (Azul) Correo Central",3
"830","72","159B","JNAMBA159","CCK x Av. La Plata - Rotonda J. María Gutierrez: L (Roja) Alpargatas",3
"831","72","159B","JNAMBA159","CCK x Av. La Plata - Rotonda J. María Gutierrez: L (Roja) Correo Central",3
"839","72","159C","JNAMBA159","CCK - Pueblo Nuevo: L (Roja) Correo Central",3
"838","72","159C","JNAMBA159","CCK - Pueblo Nuevo: L (Roja) Pueblo Nuevo",3
"1694","72","159D","JNAMBA159","CCK x Av. Gral. B. Mitre - Cruce Fcio. Varela: 1 hacia C Central",3
"1693","72","159D","JNAMBA159","CCK x Av. Gral. B. Mitre - Cruce Fcio. Varela: 1 hacia C Varela",3
"1695","72","159E","JNAMBA159","CCK - Est. Berazategui: 2 hacia Berazategui",3
"1696","72","159E","JNAMBA159","CCK - Est. Berazategui: 2 hacia C Central",3
"1697","72","159F","JNAMBA159","CCK - Bº Gráfico: a Correo Central",3
"1698","72","159H","JNAMBA159","Expreso - CCK - Bº Gráfico: a B° Gráfico - Expreso",3
"1699","72","159H","JNAMBA159","Expreso - CCK - Bº Gráfico: a Correo Central - Expreso",3
"1707","72","159I","JNAMBA159","CCK x Autop.La Plata y Acc. Sudeste - Est. Quilmes: Semirapido Quilmes hacia Capital",3
"1706","72","159I","JNAMBA159","CCK x Autop.La Plata y Acc. Sudeste - Est. Quilmes: Semirápido Quilmes x Urquiza",3
"1700","72","159J","JNAMBA159","CCK x Autop.La Plata - Est. Berazategui: Semirápido Begui hacia Begui",3
"1701","72","159J","JNAMBA159","CCK x Autop.La Plata - Est. Berazategui: Semirápido Begui hacia Capital",3
"1709","72","159K","JNAMBA159","CCK x Autop.La Plata - Ex Malteria Hudson: Semirápido Hudson hacia Capital",3
"1708","72","159K","JNAMBA159","CCK x Autop.La Plata - Ex Malteria Hudson: Semirápido Hudson hacia Hudson",3
"852","64","160A","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Alsina: a B° Don Orione x Aguas Arg.. y A.Alsina",3
"853","64","160A","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Alsina: a Cdad. Universitaria x Aguas Arg. y A.Alsina",3
"854","64","160B","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Joaquin V. González: a B° Don Orione x Aguas Arg.. y J. V. González",3
"855","64","160B","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Joaquin V. González: a Cdad Universitaria x Aguas Arg y J. V. González",3
"868","64","160C","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Alsina: a B° Don Orione x Aeroparque y A.Alsina",3
"869","64","160C","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Alsina: a Cdad. Universitaria x Aeroparque y A.Alsina",3
"887","64","160D","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Joaquien González: a B° Don Orione x Aeroparque y J. V. González",3
"888","64","160D","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Joaquien González: a Cdad Universitaria x Aeroparque y J.V González",3
"903","64","160E","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Alsina: a B° Don Orione x A.Alsina",3
"904","64","160E","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Alsina: a Palermo x A. Alsina",3
"925","64","160F","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Joaquin V. González: a B° Don Orione x J. V. González",3
"926","64","160F","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Joaquin V. González: a Palermo x J. V. González",3
"946","64","160G","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aguas Arg.entinas: a Cdad. Universitaria. x Gimnasia",3
"945","64","160G","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aguas Arg.entinas: a Pompeya x Gimnasia",3
"359","64","160H","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aeroparque: a Cdad. Universitaria x Aeroparque",3
"358","64","160H","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aeroparque: a Pompeya x Aeroparque",3
"360","64","160I","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Aeroparque: a B° Don Orione x A. Alsina",3
"361","64","160I","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Aeroparque: a Pompeya x A. Alsina",3
"362","64","160J","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Joaquin V. González: a B° Don Orione x J. V. González",3
"363","64","160J","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Joaquin V. González: a Pompeya x J. V. González",3
"365","64","160K","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aguas Arg.: a Cdad. Universitaria. x Gimnasia",3
"364","64","160K","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aguas Arg.: a Est. Lanus x Gimnasia",3
"367","64","160L","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aeroparque: a Cdad. Universitaria x Aeroparque",3
"366","64","160L","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aeroparque: a Est. Lanus x Aeroparque",3
"368","64","160M","JNAMBA160","Nueva Pompeya x Adolfo Alsina - Bº Don Orione: M - Don Orione x A. Alsina",3
"369","64","160M","JNAMBA160","Nueva Pompeya x Adolfo Alsina - Bº Don Orione: M - Palermo x A. Alsina",3
"373","64","160N","JNAMBA160","Expreso x Aguas Arg.. - Cdad. Universitaria - Pza. Italia: Expreso - Cdad. Universitaria x Gimnasia",3
"372","64","160N","JNAMBA160","Expreso x Aguas Arg.. - Cdad. Universitaria - Pza. Italia: Expreso - Pza. Italia x Gimnasia",3
"205","21","161A","JNAMBA161","Palermo - Ciudadela x Florida: a Liniers x Villa Martelli",3
"206","21","161A","JNAMBA161","Palermo - Ciudadela x Florida: a Pza. Italia x Florida",3
"226","21","161B","JNAMBA161","Palermo - Ciudadela x Villa Martelli: a Liniers x Florida",3
"227","21","161B","JNAMBA161","Palermo - Ciudadela x Villa Martelli: a Pza. Italia x Villa Martelli",3
"1460","77","163A","JNAMBA163","Ramal A - Pra. Junta - San Miguel: A - a San Miguel",3
"1461","77","163A","JNAMBA163","Ramal A - Pra. Junta - San Miguel: Ramal A - Pra. Junta",3
"1462","77","163B","JNAMBA163","Ramal B - Liniers - San Miguel: B - a San Miguel",3
"1463","77","163B","JNAMBA163","Ramal B - Liniers - San Miguel: Ramal B - Liniers",3
"1525","77","163C","JNAMBA163","C-Expreso - Pra. Junta - San Miguel: C - Expreso a San Miguel",3
"1526","77","163C","JNAMBA163","C-Expreso - Pra. Junta - San Miguel: C-Expreso - Pra. Junta",3
"1799","11","164A","JNAMBA164","Ramal A x Bv Buenos Aires: Monte Grande x Bv Buenos Aires",3
"1798","11","164A","JNAMBA164","Ramal A x Bv Buenos Aires: Plaza Miserere x Bv Buenos Aires",3
"1801","11","164B","JNAMBA164","Ramal B x Garibaldi: Burzaco x Garibaldi",3
"1800","11","164B","JNAMBA164","Ramal B x Garibaldi: Pompeya x Garibaldi",3
"1803","11","164C","JNAMBA164","Ramal C x Oliden: Monte Grande x Oliden",3
"1802","11","164C","JNAMBA164","Ramal C x Oliden: Pompeya x Oliden",3
"1673","54","166A","JNAMBA166","Est. Morón: a Morón X Gaona",3
"1674","54","166A","JNAMBA166","Est. Morón: a Palermo",3
"1483","54","166B","JNAMBA166","Ruta 1003: a B° Nuevo x Haedo",3
"1484","54","166B","JNAMBA166","Ruta 1003: a Palermo x Haedo",3
"1735","54","166C","JNAMBA166","Est. Morón -Ciudad Universitaria: a Ciudad Universitaria",3
"1734","54","166C","JNAMBA166","Est. Morón -Ciudad Universitaria: a Morón X Gaona",3
"1753","80","168A","JNAMBA168","La Boca - San Isidro: a La Boca x Colegiales - Once",3
"1752","80","168A","JNAMBA168","La Boca - San Isidro: a San Isidro x Colegiales - Cabildo",3
"1755","80","168B","JNAMBA168","La Boca - Pte. Saavedra x Av. Cordoba: a La Boca x Colegiales - Once",3
"1754","80","168B","JNAMBA168","La Boca - Pte. Saavedra x Av. Cordoba: a Saavedra x Once - Colegiales",3
"1757","80","168C","JNAMBA168","La Boca - Pte. Saavedra x COncep. Arenal: a La Boca x Concepción Arenal",3
"1756","80","168C","JNAMBA168","La Boca - Pte. Saavedra x COncep. Arenal: a Pte. Saavedra x Concepción Arenal",3
"1758","80","168D","JNAMBA168","La Boca - Av. Cordoba y Darwin: a Av. Cordoba y Darwin",3
"1759","80","168D","JNAMBA168","La Boca - Av. Cordoba y Darwin: a La Boca",3
"1828","33","169A","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa x Est. Martin Coronado: a Est. Coronado-Av. Congreso y Cabildo-Subte D",3
"1829","33","169A","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa x Est. Martin Coronado: a Est. Coronado-Puerta 8-B° Escalada",3
"1830","33","169B","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa x Est. Pablo Podesta: a Est. Podesta-Av. Congreso y Cabildo-Subte D",3
"1831","33","169B","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa x Est. Pablo Podesta: a Est. Podesta-Puerta 8-B° Escalada",3
"1833","33","169C","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa: a Congreso y Cabildo-Subte D-Urquiza-Puerta 8",3
"1832","33","169C","JNAMBA169","Av. Congreso y Amenabar - Loma Hermosa: Puerta 8-Urquiza-Congreso y Cabildo-Subte D",3
"1486","74","172A","JNAMBA172","Alberdi - Rigloes - Polledo - Santa Cruz - Bº Marina: a Alberdi - Riglos - Polledo - Santa Cruz",3
"1485","74","172A","JNAMBA172","Alberdi - Rigloes - Polledo - Santa Cruz - Bº Marina: a B° Marina",3
"1487","74","172B","JNAMBA172","Alberdi y Rigloes - Polledo y Santa Cruz Bº Ingeniero: a Polledo y Santa Cruz B° Ingeniero",3
"1443","74","174A","JNAMBA174","Av.Rivadavia y Barragan - Virgenes y E. Echeverria x Laferrere: a Av.Rivadavia y Barragan",3
"1442","74","174A","JNAMBA174","Av.Rivadavia y Barragan - Virgenes y E. Echeverria x Laferrere: a Virgenes y E. Echeverria x Laferrere",3
"1445","74","174B","JNAMBA174","Av.Rivadavia y Barragan - Marconi y J. M. Lanza x I. Casanova: a Av.Rivadavia y Barragan",3
"1444","74","174B","JNAMBA174","Av.Rivadavia y Barragan - Marconi y J. M. Lanza x I. Casanova: a Marconi y J. M. Lanza x I. Casanova",3
"1447","74","174C","JNAMBA174","Av.Rivadavia y Barragan- El Cisne y Palo Cruz: a Av.Rivadavia y Barragan- El Cisne y",3
"1446","74","174C","JNAMBA174","Av.Rivadavia y Barragan- El Cisne y Palo Cruz: a El Cisne y Palo Cruz",3
"1761","65","176A","JNAMBA176","A - Chacarita - Est. Escobar (ex Linea Mitre) x Puerta 4 Campo de Mayo: A - Chacarita x Puerta 4",3
"1760","65","176A","JNAMBA176","A - Chacarita - Est. Escobar (ex Linea Mitre) x Puerta 4 Campo de Mayo: A - Est. Escobar (ex Linea Mitre) x Puerta 4",3
"479","65","176B","JNAMBA176","B - Chacarita - Est. Escobar x Puerta 4 y L. de la Torre: B - Chacarita x Puerta 4 y L. de la Torre",3
"478","65","176B","JNAMBA176","B - Chacarita - Est. Escobar x Puerta 4 y L. de la Torre: B - Est. Escobar x Puerta 4 y L. de la Torre",3
"480","65","176C","JNAMBA176","C - Chacarita - Pilar x Puerta 4 Campo de Mayo: C - Chacarita x Puerta 4",3
"482","65","176D","JNAMBA176","D - Chacarita - Cruce José C Paz x Puerta 4 Campo de Mayo: D - Chacarita x Puerta 4",3
"481","65","176D","JNAMBA176","D - Chacarita - Cruce José C Paz x Puerta 4 Campo de Mayo: D - Cruce José C Paz x Puerta 4",3
"484","65","176E","JNAMBA176","E - Chacarita - Est. Tortuguitas x Puerta 4 y Cura Brochero: E - Chacarita x Puerta 4 y Cura Brochero",3
"483","65","176E","JNAMBA176","E - Chacarita - Est. Tortuguitas x Puerta 4 y Cura Brochero: E - Est. Tortuguitas x Puerta 4 y Cura Brochero",3
"486","65","176F","JNAMBA176","F - Chacarita - Fonavi x Constitución y Acc. Norte: F - Chacarita x Constitución y Acc. Norte",3
"485","65","176F","JNAMBA176","F - Chacarita - Fonavi x Constitución y Acc. Norte: F - Fonavi x Constitución y Acc. Norte",3
"490","65","176G","JNAMBA176","G - Chacarita - Fca. Eaton x Av. San Martin y Santa Rita: G - Chacarita x Av. San Martin y Santa Rita",3
"489","65","176G","JNAMBA176","G - Chacarita - Fca. Eaton x Av. San Martin y Santa Rita: G - Fca. Eaton x Av. San Martin y Santa Rita",3
"491","65","176H","JNAMBA176","H - San Martin y Gral. Paz - Fca. Eaton: H - Fca. Eaton",3
"492","65","176H","JNAMBA176","H - San Martin y Gral. Paz - Fca. Eaton: H - San Martin y Gral. Paz",3
"494","65","176I","JNAMBA176","I - Gral. Paz y Constituyentes - José C Paz x Puerta 4: I - Gral. Paz y Constituyentes x Puerta 4",3
"493","65","176I","JNAMBA176","I - Gral. Paz y Constituyentes - José C Paz x Puerta 4: I - José C Paz x Puerta 4",3
"495","65","176J","JNAMBA176","J - San Martin y Gral. Paz - Fonavi: J - Fonavi",3
"496","65","176J","JNAMBA176","J - San Martin y Gral. Paz - Fonavi: J - San Martin y Gral. Paz",3
"498","65","176K","JNAMBA176","K - Constituyentes y Gral. Paz - Est. Escobar x Puerta 4: K - Constituyentes y Gral. Paz x Puerta 4",3
"497","65","176K","JNAMBA176","K - Constituyentes y Gral. Paz - Est. Escobar x Puerta 4: K - Est. Escobar x Puerta 4",3
"500","65","176L","JNAMBA176","L - Constituyentes y Gral. Paz - Pilar x Puerta 4: L - Constituyentes y Gral. Paz x Puerta 4",3
"499","65","176L","JNAMBA176","L - Constituyentes y Gral. Paz - Pilar x Puerta 4: L - Pilar x Puerta 4",3
"502","65","176M","JNAMBA176","M - Constituyentes y Gral. Paz - Est. Tortuguitas x Puerta 4 y Cura Brochero: M - Constituyentes y Gral. Paz",3
"501","65","176M","JNAMBA176","M - Constituyentes y Gral. Paz - Est. Tortuguitas x Puerta 4 y Cura Brochero: M - Est. Tortuguitas x Puerta 4",3
"504","65","176N","JNAMBA176","N - Chacarita - Est. Juan Vucetich x Puerta 4: N - Chacarita x Puerta 4",3
"503","65","176N","JNAMBA176","N - Chacarita - Est. Juan Vucetich x Puerta 4: N - Est. Juan Vucetich x Puerta 4",3
"506","65","176Ñ","JNAMBA176","Ñ - Chacarita - Pque. Ind. Pilar x Puerta 4: í‘ - Chacarita x Puerta 4",3
"505","65","176Ñ","JNAMBA176","Ñ - Chacarita - Pque. Ind. Pilar x Puerta 4: í‘ - Pque. Ind. Pilar x Puerta 4",3
"126","68","177A","JNAMBA177","Burzaco Pompeya: A - a Burzaco",3
"127","68","177A","JNAMBA177","Burzaco Pompeya: A - a Pompeya",3
"288","68","177B","JNAMBA177","B - Pompeya - 2 Abril y Pedro Goyena x Eva Peron: B - a 2 de Abril y P. Goyena x Eva Perón",3
"289","68","177B","JNAMBA177","B - Pompeya - 2 Abril y Pedro Goyena x Eva Peron: B - a Pompeya",3
"1762","75","178A","JNAMBA178","C Verde - Varela por Pte.Gerli y H.Yrigoyen: C Verde - IDA",3
"1763","75","178A","JNAMBA178","C Verde - Varela por Pte.Gerli y H.Yrigoyen: C Verde - VUELTA",3
"1764","75","178B","JNAMBA178","C Roja - Varela por Pte.Gerli y Senzabello: C Roja - IDA",3
"1765","75","178B","JNAMBA178","C Roja - Varela por Pte.Gerli y Senzabello: C Roja - VUELTA",3
"1766","75","178C","JNAMBA178","G - Zeballos por Larralde: G - IDA",3
"1767","75","178C","JNAMBA178","G - Zeballos por Larralde: G - VUELTA",3
"1768","75","178D","JNAMBA178","B - Zeballos por Mitre: B - IDA",3
"1769","75","178D","JNAMBA178","B - Zeballos por Mitre: B - VUELTA",3
"1770","75","178E","JNAMBA178","Nueva Pompeya - Est. Zeballos x Crisologo Larralde: a Est. Zeballos x Larralde",3
"1771","75","178E","JNAMBA178","Nueva Pompeya - Est. Zeballos x Crisologo Larralde: a Nueva Pompeya x Larralde",3
"1774","66","179A","JNAMBA179","Ramal 1: Ramal 1 - IDA",3
"1775","66","179A","JNAMBA179","Ramal 1: Ramal 1 - VUELTA",3
"130","66","179B","JNAMBA179","Ramal 2: Ramal 2 - IDA",3
"131","66","179B","JNAMBA179","Ramal 2: Ramal 2 - VUELTA",3
"132","66","179C","JNAMBA179","Ramal 3: Ramal 3 - IDA",3
